Date,EFA,EWG,EWU,EWW,FEMKX,FLPSX,IJS,IJT,IVV,IWM,JUEAX,MACSX,MASKX,MDY,QQQ,SLYV,SPY,SWPPX,SWSSX,TGINX,VBIRX,VFIAX,VGENX,VGSLX,VTI,VTRIX,VTSAX,VVIAX,YACKX
2002-02-28,0.003529061919658183,0.02737725451534745,-0.01134758702044647,0.0006194310383091928,-0.0060385899685971856,-0.0014427283666599289,-0.005841145040845874,-0.004812201610013611,-0.0052857201381616425,-0.010615824489775938,-0.006097365719360037,-0.0009690039960981167,-0.007835628257024552,-0.011217960049880848,-0.018023469355829658,0.0007579104710353501,-0.004478445686650345,-0.0029024583251492375,-0.007921930232903995,0.0,-0.0009807179940669597,-0.0027290917259780167,0.0022996202229308427,-0.0024633352531735486,0.002344554214514405,0.0018307048553298788,-0.002804454694079195,0.0,-0.0017483406773179944
2002-03-01,0.018901117842926807,0.0070129444462205814,0.025107926014384274,0.017326544904006758,0.013365696689128681,0.010473400145535106,0.016011593372230237,0.021896260046115668,0.024496282265332514,0.02467804073388913,0.025562432730286133,-0.0019398267675969638,0.01974331410931307,0.025607661141350935,0.058022969720830764,0.006742593333473712,0.023301658067264253,0.02279375025275243,0.02088454310010812,0.0,-0.002943823948032609,0.022674813920464887,0.013766866194598437,0.010446173588085195,0.019972165715641088,0.01233438283339705,0.0220893397166102,0.018660784019354892,0.00963237376603887
2002-03-04,0.03416725837641943,0.03342635236904368,0.018194485459140264,0.01581512693427256,0.02398085149861484,0.014653401704576297,0.022223276028510597,0.025239828138038156,0.016789496726520747,0.015706976710031295,0.023927747276423883,0.010689997407437701,0.019361385773169593,0.02244005463665477,0.03945112881275148,0.016630077446094127,0.017671523636191067,0.019405166336999402,0.024669096640923538,0.0,0.0,0.019495017394124625,0.016974694007750202,0.011842198961695694,0.01872174239646629,0.02842959523194244,0.01964621457925242,0.025862335755679533,0.0034690866005386845
2002-03-05,-0.01101296181539102,-0.005390736556754039,-0.008247551446941892,0.004790795676200554,0.005854658893629239,-0.002818547664214077,-0.005102274427886688,-0.007308102803630034,-0.002334081742693228,0.0022678712342918406,-0.004867626602084951,0.001922979263647706,-0.0009501799184444826,-0.00154567159493757,0.007268101447765352,0.0003700650704177022,-0.0031961396595240332,-0.0067262846185558445,0.0005872695399233852,0.0,-0.000984404618488921,-0.00674946540753385,-0.001854657619740574,0.015604457516162462,-0.0056257778964535765,-0.005265325355378159,-0.005009364846150222,-0.004201554304689492,-0.004321329631596149
2002-03-06,0.010376312301873414,0.027100094512231943,0.008316139233106812,0.019069987146010936,0.003492485771869447,0.014129393472767093,0.017279641410607338,0.011753736772976087,0.011525058645940556,0.012137422808785603,0.016633779882903488,0.0019198919096872213,0.015209530690631912,0.01475705098566693,0.004810236798782785,0.006363501517116843,0.01187392932289244,0.014695779308877777,0.015845169746807608,0.0,0.000985374625821489,0.014722525739155667,0.017094154050355748,0.005487956730972465,0.014522025069515054,0.009263310783003131,0.013942585011404773,0.017932548200737308,0.00954845666045534
2002-03-07,0.015529520657314055,0.003298092689811183,0.008247471483091795,-0.01754412939219918,-0.005800579708265974,0.0024382550675505765,0.0027395769638853817,0.0003831410849257644,-0.0024844908069147076,0.0010165903027263834,-0.004812579337359235,-0.0009583473906609186,0.0,-0.0038641028726391635,0.00212756834873451,0.006911303673148295,-0.002141407061673206,-0.004471986412041162,0.0005774475769249054,0.0,-0.004921150315940759,-0.004463811774388371,0.008038008800464791,-0.0010916006888467278,-0.004182874994367758,0.008741281572045123,-0.004201774187347906,-0.004663411581912413,-0.0008598517582211196
2002-03-08,0.001480082507150815,0.002629696018626948,-0.0020450810866797786,0.03154774151978379,0.0,0.005906627030038747,0.005136727494730486,0.009825867202308824,0.004037023074167756,0.010112648610485886,0.008704445524997606,0.0,0.010299618326099269,0.007554743641547956,0.026273931358951508,0.0017520966344843902,0.00420603865086111,0.00559771419428956,0.011547442156654597,0.0,-0.0029681697756975822,0.00588503681306185,-0.009786004878838739,0.00018219391999485524,0.007467093345224329,0.0008663561787871643,0.006904837212725612,0.0031234160944855205,0.0017214070481181842
2002-03-11,0.0015597341181436963,0.009180370915250258,0.0006833025974322116,-0.01038647628516498,0.005834422742435175,0.0006910491288303344,0.004638692840690739,0.0016440379991236043,0.002340597296960123,0.00020177246272967686,0.002876078245889202,0.0019175688915711309,0.0018534543283170724,-0.001925261076132223,-0.003620631789196249,0.0029888620443390135,0.002137115591784644,0.0033335277637036587,0.0045660413150485635,0.0,0.0009924819623308156,0.003343591221986797,0.01281075920071495,-0.006737080573759879,0.0032420029058153332,-0.002164401113972314,0.0030472988266521117,0.006746375380623615,-0.001718448898073155
2002-03-12,-0.011475374164498842,-0.028589786004651563,-0.011604003080465719,0.008163177779874076,0.002320334235941468,-0.0006905719097137775,0.0026014057349914577,-0.005427325577669895,0.00034279493423672314,-0.0016102780122374538,-0.0038241382195222107,-0.0009564680967019124,-0.0037001125519622313,-0.0025380595215894752,-0.013754900203736709,0.0018173805648602492,-0.0005967518924049342,-0.0022261139530709295,-0.005113696000781154,0.0,0.00099097061951392,-0.002221143932540026,0.007589513074242937,-0.001283680914292984,-0.0019391320370174547,-0.008676555324264701,-0.0026587050067993223,-0.002577489885559281,0.0
2002-03-13,-0.01077915434033716,-0.0026757494716264096,0.006905794789919817,-0.0023133314482376433,-0.0023149627486208635,-0.003798712264765469,-0.007135333268755262,-0.0058375364853351375,-0.010519883268185981,-0.008463644202472143,-0.010556915320626192,0.0009573838037664206,-0.006130609174765489,-0.006004779779831604,-0.02421043249091137,-0.005078476572965451,-0.00964447249043654,-0.009422748517130208,-0.008566288534214483,0.0,0.000990604142100171,-0.009648228984333151,-0.006814877635086036,-0.00018372522610743403,-0.009345051185701836,-0.0013132642197547506,-0.008758296281976885,-0.009819391825961254,-0.002581626172601048
2002-03-14,0.009890648867930674,0.013413679342061391,0.002743580224963793,-0.0028983458221405467,0.003480330766187034,0.004160250417732492,0.00435609519060165,0.0002554550493376606,-0.0011241819032895561,0.004572979778528108,-0.00290888914312204,0.00382773755073762,0.004672871835228243,0.0019449402775923996,-0.00593383636170719,0.005030681788435576,-0.001378767310647011,-0.0005717257615471816,0.002880208452635369,0.0,-0.003956916499536667,-0.0008435577046191911,-0.004333917086313477,0.01101584317592219,-0.0008404635115254466,0.009640493645856951,-0.0003848384068729782,-0.0005218822675647772,0.004314170796961836
2002-03-15,0.01112223283601299,0.025810888738234894,0.008207743276859913,0.017441561681193152,-0.0034682600739466274,0.004488965382486221,0.004011206163154535,0.006763353541483941,0.00995119738979322,0.004046402214431755,0.01069993781401446,0.0076265234376453606,0.00279067018058643,0.009655146147213411,0.010038750391132334,0.009232483730190033,0.009528196182045034,0.011233340235834444,0.002871776394132608,0.0,0.0,0.011344419857977073,0.02677271367633227,0.00290552649434761,0.00878670160360917,0.008680839003484708,0.010761075686843036,0.011488502307402948,0.004295192308336082
2002-03-18,-0.0011493596011721285,0.011613000364998571,-0.001356465577190047,0.006285989430165673,0.004640583178020297,0.003781348684653185,0.009825370732572392,0.008492817675937792,-0.00017159625944584977,0.005642385570914232,0.001924547091851414,0.0037841024867435458,0.00742146952489775,0.008314165547622432,0.005640276888638773,-0.0034065956753883686,0.0001715255426992801,-0.0005650641616947727,0.00801825181349436,0.0,0.0009926746545583232,-0.0005572106491154027,0.01300113545463999,0.0028963732809108578,0.000741616398239886,-0.0008606471150143236,0.0007605447680236743,0.0010322674435159218,0.0017109512435562468
2002-03-19,0.005013175677235804,0.0038265622528272925,0.0033966001118106437,0.015332173428782125,0.004618892939556307,0.002397338818167949,0.004384208729026007,0.005153393423189989,0.006770054021380645,0.006412035751956813,0.0009608282559434578,0.0028276148148145275,0.0036831219480053523,0.0,-0.0016027367610403909,0.009165093986570394,0.006685712100902519,0.0038933003783117037,0.0028409334142158738,0.0,0.0,0.004082764455948906,0.004634210727468391,0.0018057846352443896,0.004629634649183201,0.008182593902463786,0.003799833896329652,0.003610113519930902,0.0025619324087335915
2002-03-20,-0.012838018535437978,-0.02160112693253502,-0.0013543402457490972,-0.005033849934438339,0.0,-0.0047828783423342625,-0.009368094223732304,-0.013254729841570279,-0.01727809621838161,-0.01572911619929218,-0.015355053908493899,-0.004698772939284446,-0.011009370160118714,-0.014481130556686983,-0.03531275955323787,-0.006342301512120008,-0.018816357189515798,-0.01548051664446326,-0.01189794466403149,0.0,-0.001983556398390096,-0.015705347434587735,-0.007806550143039548,-0.0025231388396270704,-0.016129481355811492,-0.006834755610088505,-0.015140685404225529,-0.011304769287282412,-0.005962271549338705
2002-03-21,0.002567763414285107,-0.004545578761393165,-0.010169473610395663,0.0028106414317325967,-0.002299081955996929,0.0030893768028772417,0.012573201643722554,0.005576139252344792,-0.0016452786952511067,0.016790141628752808,0.00389890596097886,0.0009436449130806324,0.012059539681521514,0.009592205507166218,0.02662177639614005,0.004278930451490082,0.00043359831464462317,0.0011109756175831098,0.013188217024197035,0.0,0.0,0.0015023220823053851,0.005006672140706492,0.008130158131314236,0.00440303644977047,-0.0030103739643461136,0.003074463798200089,-0.00155950010803807,0.0034273204814008196
2002-03-22,-0.00884087749297291,0.0019571197262093776,-0.002054886491548058,0.011771083838434615,0.0011523170135574468,-0.0027380711732062357,-0.008066018413258158,-0.0022691329401767213,-0.002082582946997036,-0.007262034979651166,-0.004854482198071497,-0.00094275528684995,-0.005499609111107029,-0.00475058601553302,-0.009183894842125895,-0.0072949906072175,-0.002168591407000209,-0.0039012168703974615,-0.005093357828364953,0.0,0.0,-0.0012253984200192303,-0.020996608729243915,0.00820565587137656,-0.003917075553132476,-0.005608514424894184,-0.00411058635247441,-0.002097592281298133,-0.0025617105579878174
2002-03-25,-0.012337533843050696,-0.013020803063337194,-0.008235991854562696,-0.0033239371372316695,-0.008055412029545073,-0.0075495555368998435,-0.00920221935946941,-0.01225199024010204,-0.013040002470276368,-0.012124117372719567,-0.014634415029062597,-0.006610085969412149,-0.01198105827482987,-0.01949830274734543,-0.030534397259694757,-0.006475072504167123,-0.012430005301093727,-0.014653713971191307,-0.013083189277191098,0.0,-0.0009943663737218555,-0.014627952925556298,-0.005452072950409836,-0.004340556732254641,-0.015023393466450874,-0.008676555324264701,-0.014275081589847805,-0.014188372579523767,-0.005993195118255024
2002-03-26,0.006330707973281724,0.013192581063258935,0.0,-0.022790336862740457,0.004640583178020297,0.005532108038222239,0.013175645439342132,0.005243372392641055,0.0038756457534845357,0.011258726753929693,0.005249143385485544,0.0,0.011193601656571683,0.015432546839234007,0.009280232750076278,0.00915341565337946,0.005808988872874288,0.005722328059414528,0.009221722547840372,0.0,0.001990182846946187,0.005938135375381348,0.002193169805899231,0.006357759079860914,0.006958948360277439,0.0017501529760135526,0.005871010513055275,0.005331007282284528,0.0077521449784025975
2002-03-27,0.0015089506930749952,-0.006510193965982514,-0.0013841718089671051,0.007394739536711992,0.005773701074323068,0.005846112060780673,0.009166328663259282,0.014247069686041725,0.006931801859890507,0.009327869897638452,0.005910961432781914,0.007603993936121434,0.00830280774643799,0.006222025559924349,-0.0078017215989254485,0.0108858855104772,0.002625124424705527,0.005690223958314755,0.007424265472073532,0.0,0.0,0.005331708194573848,0.022975858918800274,0.004332027971246877,0.0059641604288738215,0.001747700421481424,0.005836628747706074,0.009543527961254572,0.0034184581493297284
2002-03-28,0.005778839935128177,0.005242262562318745,0.015939354211365275,0.007905326616487907,0.0034441146166499514,0.0027350141418802654,-0.004647170875330842,0.002257972194397384,-0.0023524903365812477,-0.005266317324241432,0.002939196836170721,0.004716860823007485,0.0009146390803167481,0.0015201805670352897,0.012637087932985569,0.005670943631796321,-0.00043644404887466237,0.002236049456957989,0.0028346499292761784,0.0,-0.0029790806562906003,0.0024620577572482816,-0.0024955129219910166,-0.0028761596379828225,-0.001411294642783556,0.0061054597135017374,0.0027081061205240786,0.0021012630952315092,0.0008518689890553155
2002-04-01,0.005578802860408905,0.003911271357517787,0.019099303042698246,-0.005041948767959381,0.0011442380062161028,-0.003068311976556548,0.002016334879416437,-0.006257205957930223,0.0031439117837031016,0.0009987851230208733,0.0,0.007511947847451017,0.0,0.004250950085286531,0.01913454678521509,-0.006067630366335952,0.0004366346154540679,-0.0005408671039137669,-0.002826637401765142,0.0,0.0,-0.0007556252547260556,0.008220160397969467,0.002343890210041444,0.0006590507732100459,0.0013003121521117933,-0.0011580969305280409,-0.0036689076025326894,-0.002553063285340551
2002-04-02,-0.003892052103442789,-0.016882809300792223,-0.012717535198012109,-0.0061941445303419496,0.006857329252215827,-0.0037617011551646096,-0.004553442583177469,-0.006925242693279654,-0.007836077358495452,-0.00638739090763496,-0.012695767915978817,0.003727911013908791,-0.01188243231650643,-0.011791732827946544,-0.04516985508986915,-0.0006463041809677827,-0.005498616670654877,-0.008455605748904027,-0.009070199546288293,0.0,0.0019921647056351244,-0.00850915897969784,0.00886189230561718,0.0014382271348809539,-0.006498630145422402,-0.002164401113972314,-0.008883445652044575,-0.0015780223984808162,0.0008531747380480237
2002-04-03,0.00016646507117790144,-0.0033029751625114345,-0.015593077179192893,-0.024929176606250603,-0.0034054384533304116,-0.003089961153223797,-0.005000563157671278,-0.006468570452016875,-0.007635044915585754,-0.007131278380699491,-0.009891509796226439,0.0009285747061291705,-0.00740123860511932,-0.009178973077507147,-0.0017102662562766824,-0.008982802439585158,-0.007021506804518629,-0.010232982188396522,-0.009153221088048058,0.0,0.001987498714181468,-0.009821609434768952,-0.017568303856937417,-0.0021543768425326126,-0.010901122810225594,-0.0004341282306797867,-0.009742575244808038,-0.010537234554105712,-0.0008524474514168823
2002-04-04,-0.001413069709241821,-0.010603068118242187,-0.0006887893917458809,0.013945541410974593,0.0,0.002754959345508734,0.0019245909229452796,0.006254555753707036,-0.0031834296514363647,0.003944869343058821,0.0019982334777903787,0.0,0.0037280571745332836,0.002984771367538608,-0.00770770503926399,0.00500322877606485,-0.0041544903582880766,0.001137388503704706,0.002309585100396694,0.0,0.0,0.0008665913521415103,-0.018598710073748692,0.004498491850676745,0.003067350782096634,-0.0039060168376121585,0.0011807636690659429,0.0005322642381839771,0.0025595981012780378
2002-04-05,0.0,0.00870725039019793,0.004824287757037693,0.022349581748374536,0.005694790195642341,0.0030905219206680545,-0.003735174539275965,-0.00329763056491994,-0.0010649536352594913,-0.001410080627957333,-0.0029904982518672574,0.0027827898167811504,-0.0018571981581967378,-0.0033866802053205136,-0.011219606816144312,0.00800963031716928,0.00017810976392262923,-0.003442278675621635,-0.0017281572203527995,0.0,0.0009924819623308156,-0.0031755273006782714,-0.006923583961571778,0.007345231420255338,-0.001624878265222618,0.0004355025545144109,-0.002358511514614081,0.0005322586390257289,0.003404502005262211
2002-04-08,-0.011568821828977338,-0.01991985441778754,-0.007544546371221927,-0.014013548093453343,-0.005662543200143699,0.0061627492953093554,0.01467497689805719,0.008780995618841159,0.0008884250590093234,0.012512422222644481,0.001999391197812672,-0.003700206175781262,0.011162929090998253,0.015343451421422794,0.012510933646580291,0.00787364354996778,0.002129586638434544,0.002866973345417856,0.009809468149540868,0.0,0.0,0.0025101700934837545,0.011376007388374632,0.009247485490946561,0.0024883308157985784,-0.010888081559949359,0.0039400683187218455,0.003723088679473019,0.006785020014332899
2002-04-09,-0.0015154796615097776,-0.0006778182675911681,0.0020731063677323913,-0.003979491547214109,-0.0034168238736699275,0.004082728199717334,0.00021058735665113737,0.003279042830175216,-0.00576747613996087,-0.0036873859413594223,-0.006985884744890591,-0.002785373845017536,0.0,-0.004056799941198896,-0.03477015078981416,0.005611020215969376,-0.006994827013192095,-0.006888850998297058,0.0,0.0,0.0,-0.006643131330116514,-0.015239399143254784,0.008282324591490475,-0.005250458262752722,0.0,-0.005887253176072749,-0.004239280951030211,-0.0008421746226903171
2002-04-10,0.013071540852605867,0.026441062492901013,0.009655230518327729,0.033104840695780124,0.0011428461953877367,0.009488124805321352,0.018469969341318615,0.013203182181048989,0.012226211361923589,0.019305400067662237,0.012060392030005973,-0.010242032351924224,0.016559295031609578,0.017820859835526726,0.007443079187717139,0.01490232218458809,0.011324476366814773,0.011584177588048084,0.016000327845508755,0.0,0.0,0.011339781881940292,0.010317073415536893,0.011534286542910888,0.01180425012620856,0.0096872737285012,0.01184400466197233,0.008515213039920422,0.005901870693898248
2002-04-11,-0.022226099879861683,-0.027081027024170146,-0.015710237737329158,-0.019889154078005955,0.0,-0.007049087377664409,-0.007461653052130646,-0.014271867938082439,-0.023717067236918354,-0.01599602412977308,-0.02681211500956282,0.010348017077611349,-0.014479353032987086,-0.01660832760451203,-0.024822891456702245,-0.0073070671265415,-0.02486561222223227,-0.023451427546678394,-0.015186008952084551,0.0,0.00099097061951392,-0.02357708043919149,-0.007294069287782978,-0.005183317462867265,-0.02257441046273545,-0.004360981012322296,-0.02184897888335069,-0.02269121788862427,-0.006705472401216439
2002-04-12,0.010216545602903526,0.008146708720153661,0.007633551422114859,-0.0005639125602746597,0.007990875053191182,0.008451462397712994,0.016392083543518732,0.016367311861446243,0.00632164079219355,0.022240070183289662,0.008162649667061483,0.0018622196323261342,0.022956708307081852,0.01383660091178851,0.01575785696872556,0.01247789071148242,0.007505537942179341,0.0064601190875741565,0.01941773876086983,0.0,0.000990604142100171,0.006576687904222389,-0.02755325447416357,0.014240998146642703,0.007860176604688851,0.0021899978972830247,0.008376031318462873,0.0037792831789982273,0.01012658394351651
2002-04-15,0.00707869011092499,0.0033671569781958954,-0.0006887893917458809,0.0005642307370741229,0.006795201717797461,-0.0026815908604014282,-0.0016425903474834858,-0.004583148767158929,-0.0069998329438732965,-0.007316974407572063,-0.0070847990400233485,0.011152081832575433,-0.005386181650672062,-0.003311469373370901,0.008054779869114626,-0.004361637153740938,-0.007628882751724575,-0.0075695298198104055,-0.0028013002072562188,0.0,0.0,-0.007606077397916744,0.02002253189094705,-0.010273648025300619,-0.005969229696844658,0.009178202950672176,-0.006724356968201506,-0.005379476799451277,-0.0033420015866478803
2002-04-16,0.018745115722915484,0.03557024699310718,0.026188669943905563,0.013528718761021796,0.006749255897183781,0.011764516440431194,0.019548079641506844,0.02351897635225675,0.022684392010583254,0.02506110484798696,0.02548392050148207,0.002757560088088251,0.01985592080523979,0.016613381583283404,0.04172815900780158,0.008344282598702346,0.02378577733108589,0.023444401630778433,0.021348685131036937,0.0,-0.000989623816648355,0.023386436000407018,0.017036938517095868,-0.010034552328666346,0.020922078904749508,0.012992715817828016,0.022301441335711658,0.024878905092750703,0.005029449086999094
2002-04-17,0.0013140674617968529,-0.00777712369777761,-0.0026861486479359264,-0.007230139186055418,0.017876918741987824,-0.0013288086408108635,-0.002926114220155318,-0.006930217154136442,-0.0011486802984007616,-0.008437347577141874,-0.0019879987681246103,0.011915644324339114,-0.007964638361919296,-0.0019815425811695597,-0.0051137374605516595,-0.0029649441979048285,-0.002119783221853133,-0.002300941430510184,-0.006600913608991843,0.0,0.0,-0.0019204785811692826,0.01565948515817195,-0.013457045602726647,-0.0015187496731846606,0.007267824523859323,-0.00233680838457051,0.003166128979139149,-0.004170317855470618
2002-04-18,0.00319903362111873,-0.01371638219200566,-0.009427508128648121,0.0056021150955201104,0.0021953684198972034,0.001995945979944125,-0.007085269058953236,0.0018364387418281503,-0.004777623678213216,-0.004253964544128963,-0.0019918828116542997,0.0009057510865710938,0.0,-0.00466351038648305,-0.019131587408785844,-0.004911333299174814,-0.004338131901835296,-0.0011360963208103536,-0.001661019971331612,0.0,0.000990604142100171,-0.001442868287936161,0.006453636111964034,0.0021259020274360108,-0.0009492061008821162,0.002122310209707212,-0.0011721149174511725,-0.005260623348110727,0.0
2002-04-19,0.004007073043286402,0.018543131932111878,0.0033987515158380166,-0.0066855367879751215,-0.003286080590711782,0.003984263169664937,0.003873773287617288,-0.0006108361314478561,0.0037339558071471934,-0.0007770477120897512,0.0,-0.005430043860497613,-0.0026762737666221614,0.0042867897942764355,0.0032020258103884203,0.0011818840996791202,0.0036457474713373905,0.0005515486818241655,-0.0022187907868798096,0.0,0.0,0.000674521499278935,0.0021373831368056706,-0.007601192037999471,0.0003800431796576742,-0.0016944032979891999,0.00039074281402062816,0.0005287892271146344,0.005025382201671702
2002-04-22,-0.007004442259375354,-0.020806484211835508,-0.006097361506960941,-0.013460344318484418,-0.00109864832645179,-0.00429903550940125,-0.006905613768753094,-0.011005382593995638,-0.015942265025031932,-0.01321642611508611,-0.016965861459876774,0.0036398316187415958,-0.01252231436537643,-0.012607797048211022,-0.025246791626833187,-0.010344926018708622,-0.016655179913993456,-0.015499717779287714,-0.014452349608125914,0.0,0.0,-0.01550015560321405,-0.006398681674359419,-0.010153104686522751,-0.014166717179219246,0.0008489334224466294,-0.014848963955497507,-0.017441832686601266,-0.005000254014145167
2002-04-23,-0.0026247978344604572,-0.003983780353091104,-0.0034082569851461297,-0.007958983094428107,0.0010998566821549538,0.0023246424945519983,-0.0005107745705029698,-0.0016073990573592933,-0.004769945855651159,0.0035449648885799157,-0.005075915334611825,0.0018132586429620012,-0.0009064932803531933,0.00040214145691108705,-0.01726711171801154,-0.0014029533808253003,-0.004324553076749615,-0.006402438800737098,-0.002819945451990047,0.0,-0.000989623816648355,-0.006160930822976196,0.0042933288452216,-0.013676449878284536,-0.005303684561342115,0.0021195267821769725,-0.004760290604252204,-0.0037650539738468547,0.0016754175035837982
2002-04-24,-0.004934311988636364,-0.008000172588375043,0.012311734286755804,0.0074499222063808546,0.002197943011678083,-0.0019880100585750737,-0.004705966432119291,0.0004954333595834637,-0.010218904549073926,-0.008439695625137134,-0.010204168196968899,0.001809862887864666,-0.005438871711434534,-0.011055210776858893,-0.015449579524274504,-0.0009841651712838573,-0.010042914117378565,-0.00704219443748455,-0.006221834440489515,0.0,0.000990604142100171,-0.007084261074621123,-0.011400037607424807,0.005108405649295378,-0.00814415921465017,-0.0042300040755693935,-0.006377022601107507,-0.007019862216019912,-0.0016726151748430729
